Belgium;Total passenger and freight transport;Diesel and light fuel oil (PJ)                         ;223,00;250,80;274,85;276,27;274,60;276,03;280,64;276,91;230,83;230,39
Belgium;Total passenger and freight transport;LPG (PJ)                                               ;2,87;3,30;1,60;0,68;0,57;0,54;0,52;0,51;0,40;0,49
Belgium;Total passenger and freight transport;Heavy fuel oil (PJ)                                    ;5,44;2,84;0,08;0,04;0,04;0,05;0,03;0,03;0,02;0,02
Belgium;Total passenger and freight transport;Jet fuel and aviation gasoline (PJ)                    ;0,18;0,14;0,20;0,18;0,14;0,15;0,16;0,15;0,13;0,13
Belgium;Total passenger and freight transport;Gas (PJ)                                               ;0;0,01;0;0,15;0,25;0,38;0,64;1,20;1,84;2,94
Belgium;Total passenger and freight transport;Electricity (PJ)                                       ;5,18;6,00;6,17;5,64;5,72;5,91;6,02;6,21;5,76;6,40
Belgium;Total passenger and freight transport;Coal and coal products (PJ)                            ;0;0;0;0;0;0;0;0;0;0
Belgium;Total passenger and freight transport;Other sources (PJ)                                     ;0,39;0;0,30;0,09;0,09;0,05;0,05;0,04;0,04;0,04
Belgium;Total passenger and freight transport;Total final energy use (PJ)                            ;316,43;331,13;330,33;334,52;339,51;346,23;357,31;361,61;300,79;310,61
Belgium;Total passenger transport;Total final energy use (PJ)                                        ;193,60;197,47;204,91;205,09;206,57;208,09;206,21;207,98;157,99;168,50
Belgium;Cars/light trucks;Total final energy use (PJ)                                                ;178,89;180,69;187,54;189,20;191,29;192,76;190,97;192,83;144,55;154,18
Belgium;Motorcycles;Total final energy use (PJ)                                                      ;2,21;2,43;2,39;2,24;2,21;2,21;2,18;2,18;1,78;1,94
Belgium;Buses;Total final energy use (PJ)                                                            ;7,62;8,98;8,91;8,00;7,44;7,41;7,33;7,25;6,41;6,88
Belgium;Total freight transport;Total final energy use (PJ)                                          ;122,84;133,66;125,42;129,43;132,94;138,14;151,10;153,63;142,80;142,11
Belgium;Freight trucks;Total final energy use (PJ)                                                   ;108,00;121,49;117,15;122,60;126,23;131,20;144,23;147,08;136,55;135,63
Belgium;Total road;Total final energy use (PJ)                                                       ;296,73;313,58;315,99;322,03;327,17;333,58;344,71;349,34;289,28;298,63
Belgium;Total trains;Total final energy use (PJ)                                                     ;7,45;7,77;7,58;6,53;6,59;6,80;6,83;6,84;6,20;6,52
Belgium;Total airplanes;Total final energy use (PJ)                                                  ;0,18;0,14;0,20;0,18;0,14;0,15;0,16;0,15;0,13;0,13
Belgium;Total ships;Total final energy use (PJ)                                                      ;12,08;9,63;6,56;5,78;5,62;5,71;5,61;5,28;5,18;5,34
Canada;Total passenger and freight transport;Motor gasoline (PJ)                                     ;1140,93;1213,65;1289,86;1315,11;1363,53;1375,95;1393,21;1414,65;1111,40;1147,03
Canada;Total passenger and freight transport;Diesel and light fuel oil (PJ)                          ;627,33;712,57;771,73;741,79;692,97;728,34;760,63;757,02;663,56;708,56
Canada;Total passenger and freight transport;LPG (PJ)                                                ;14,78;10,95;11,65;9,86;11,11;11,00;10,80;10,72;9,58;10,52
Canada;Total passenger and freight transport;Heavy fuel oil (PJ)                                     ;58,33;78,81;81,84;38,71;29,74;34,84;36,84;42,47;29,45;27,83
Canada;Total passenger and freight transport;Jet fuel and aviation gasoline (PJ)                     ;228,07;245,17;217,50;261,63;268,95;290,27;325,33;326,98;155,93;167,70
Canada;Total passenger and freight transport;Gas (PJ)                                                ;2,14;1,70;1,71;3,53;3,65;4,19;4,06;4,32;4,10;4,13
Canada;Total passenger and freight transport;Electricity (PJ)                                        ;3,12;3,53;3,59;4,39;4,39;4,40;4,41;4,63;4,53;4,64
Canada;Total passenger and freight transport;Coal and coal products (PJ)                             ;0;0;0;0;0;0;0;0;0;0
Canada;Total passenger and freight transport;Other sources (PJ)                                      ;0;0;0;0;0;0;0;0;0;0
Canada;Total passenger and freight transport;Total final energy use (PJ)                             ;2074,70;2266,38;2377,89;2375,02;2374,33;2448,99;2535,28;2560,79;1978,55;2070,41
Canada;Total passenger transport;Total final energy use (PJ)                                         ;1211,46;1277,49;1275,61;1316,40;1351,13;1375,42;1420,35;1435,75;1017,42;1038,57
